category_id,category_name,department,product_id,product_name,product_brand,cost_price,unit_price,stock_quantity,is_active,created_date,avg_rating
1013,Home Decor,Home & Kitchen,5216,BasicWear Everyday Table Lamp,BasicWear,2288.32,3971.74,5,1,2024-08-14,3.7
1013,Home Decor,Home & Kitchen,5217,PureGlow Everyday Photo Frame,PureGlow,1633.7,2258.31,20,1,2025-02-04,3.3
1013,Home Decor,Home & Kitchen,5218,ChefMate Signature Table Lamp,ChefMate,1294.05,1882.19,50,1,2023-06-14,4.7
1013,Home Decor,Home & Kitchen,5219,NovaHome Classic Curtain Set,NovaHome,2405.61,3923.69,100,1,2023-11-12,4.2
1014,Cookware,Home & Kitchen,5220,KidJoy Signature Non-Stick Pan,KidJoy,1379.56,1824.25,50,1,2025-10-28,4.2
1014,Cookware,Home & Kitchen,5221,FitPro Smart Non-Stick Pan,FitPro,2823.35,4321.6,20,1,2024-09-08,3.7
1014,Cookware,Home & Kitchen,5222,NovaHome Smart Non-Stick Pan,NovaHome,1686.86,2390.48,100,1,2024-07-31,5.0
1014,Cookware,Home & Kitchen,5223,ChefMate Comfort Pressure Cooker,ChefMate,1950.75,3465.52,100,1,2025-03-07,3.8
1014,Cookware,Home & Kitchen,5224,PrimeStyle Smart Pressure Cooker,PrimeStyle,2595.78,3319.76,50,1,2023-03-02,3.2
1014,Cookware,Home & Kitchen,5225,HouseCraft Comfort Pressure Cooker,HouseCraft,1306.0,2343.79,20,1,2024-09-14,4.5
1014,Cookware,Home & Kitchen,5226,ChefMate Ultra Cookware Set,ChefMate,1794.1,2941.99,100,1,2024-06-19,4.5
1014,Cookware,Home & Kitchen,5227,KidJoy Deluxe Non-Stick Pan,KidJoy,2042.77,3691.19,20,1,2025-06-27,4.4
1014,Cookware,Home & Kitchen,5228,DailyBasics Classic Pressure Cooker,DailyBasics,2406.64,3015.6,20,1,2023-06-17,4.2
1014,Cookware,Home & Kitchen,5229,HouseCraft Comfort Non-Stick Pan,HouseCraft,1008.72,1416.88,250,0,2025-10-20,4.7
1014,Cookware,Home & Kitchen,5230,GlowUp Comfort Non-Stick Pan,GlowUp,1485.79,2385.03,100,1,2023-03-27,4.5
1014,Cookware,Home & Kitchen,5231,PureGlow Deluxe Cookware Set,PureGlow,2950.44,3888.91,5,1,2023-07-17,3.8
1014,Cookware,Home & Kitchen,5232,FitPro Essential Pressure Cooker,FitPro,1346.5,1957.64,5,1,2024-09-25,3.9
1014,Cookware,Home & Kitchen,5233,AutoZen Essential Pressure Cooker,AutoZen,3085.99,4557.92,5,1,2024-12-20,3.6
1014,Cookware,Home & Kitchen,5234,TrendKart Classic Non-Stick Pan,TrendKart,3727.15,5015.22,20,1,2023-09-08,4.2
1014,Cookware,Home & Kitchen,5235,ChefMate Everyday Pressure Cooker,ChefMate,1881.99,2780.17,20,1,2023-05-08,4.6
1014,Cookware,Home & Kitchen,5236,GlowUp Deluxe Non-Stick Pan,GlowUp,1583.36,2534.84,250,1,2025-08-06,4.7
1014,Cookware,Home & Kitchen,5237,BasicWear Ultra Cookware Set,BasicWear,1262.96,1878.26,50,1,2023-09-20,4.9
1014,Cookware,Home & Kitchen,5238,KidJoy Comfort Non-Stick Pan,KidJoy,1306.54,1946.9,50,1,2024-09-25,5.0
1014,Cookware,Home & Kitchen,5239,ChefMate Smart Pressure Cooker,ChefMate,1352.31,1971.7,50,1,2024-10-21,3.9
1016,Skincare,Beauty & Personal Care,5240,DailyBasics Everyday Serum,DailyBasics,505.06,635.14,5,1,2024-03-22,3.6
1016,Skincare,Beauty & Personal Care,5241,PureGlow Ultra Moisturizer,PureGlow,627.43,1031.29,50,1,2024-09-13,4.2
1016,Skincare,Beauty & Personal Care,5242,NovaHome Premium Serum,NovaHome,1263.68,1716.55,250,1,2024-07-10,4.0
1016,Skincare,Beauty & Personal Care,5243,BasicWear Signature Serum,BasicWear,447.79,598.57,250,1,2025-09-22,4.3
1016,Skincare,Beauty & Personal Care,5244,Urbanic Comfort Moisturizer,Urbanic,663.21,1140.4,50,1,2023-08-06,4.4
1016,Skincare,Beauty & Personal Care,5245,FitPro Classic Sunscreen,FitPro,438.57,762.83,20,1,2025-02-01,3.8
1016,Skincare,Beauty & Personal Care,5246,GlowUp Premium Serum,GlowUp,447.13,762.97,5,0,2023-09-12,4.8
1016,Skincare,Beauty & Personal Care,5247,FitPro Classic Moisturizer,FitPro,1591.29,2134.87,100,1,2024-02-26,3.8
1016,Skincare,Beauty & Personal Care,5248,AutoZen Everyday Sunscreen,AutoZen,575.76,796.16,20,1,2024-12-16,4.5
1016,Skincare,Beauty & Personal Care,5249,BasicWear Everyday Face Wash,BasicWear,1739.88,2274.84,5,1,2023-11-16,5.0
1016,Skincare,Beauty & Personal Care,5250,BasicWear Everyday Serum,BasicWear,563.61,772.41,100,0,2023-12-03,3.9
1016,Skincare,Beauty & Personal Care,5251,Urbanic Smart Serum,Urbanic,852.68,1210.57,100,1,2025-03-11,4.3
1016,Skincare,Beauty & Personal Care,5252,DailyBasics Deluxe Moisturizer,DailyBasics,707.58,960.48,50,1,2023-03-19,3.6
1016,Skincare,Beauty & Personal Care,5253,ChefMate Classic Serum,ChefMate,731.18,1032.1,5,1,2024-05-03,5.0
1016,Skincare,Beauty & Personal Care,5254,PrimeStyle Comfort Face Wash,PrimeStyle,586.08,810.06,100,1,2025-11-29,4.2
1016,Skincare,Beauty & Personal Care,5255,NovaHome Premium Face Wash,NovaHome,2246.36,2999.0,100,1,2025-11-26,3.8
1016,Skincare,Beauty & Personal Care,5256,NovaHome Everyday Sunscreen,NovaHome,970.49,1475.65,20,1,2023-03-20,5.0
1016,Skincare,Beauty & Personal Care,5257,PureGlow Smart Moisturizer,PureGlow,974.89,1409.85,100,1,2023-08-16,4.8
1016,Skincare,Beauty & Personal Care,5258,PrimeStyle Pro Moisturizer,PrimeStyle,901.07,1581.54,100,1,2023-10-10,4.4
1016,Skincare,Beauty & Personal Care,5259,BasicWear Ultra Serum,BasicWear,1277.98,2094.33,20,1,2025-09-20,4.5
1017,Haircare,Beauty & Personal Care,5260,DailyBasics Pro Conditioner,DailyBasics,529.95,796.58,20,1,2025-07-27,4.2
1017,Haircare,Beauty & Personal Care,5261,TrendKart Comfort Hair Oil,TrendKart,746.31,1041.3,100,1,2025-07-25,3.9
1017,Haircare,Beauty & Personal Care,5262,BasicWear Deluxe Hair Oil,BasicWear,654.26,952.83,50,1,2024-01-29,4.1
1017,Haircare,Beauty & Personal Care,5263,NovaHome Comfort Shampoo,NovaHome,953.0,1195.87,100,1,2023-06-18,5.0
1017,Haircare,Beauty & Personal Care,5264,GlowUp Signature Hair Oil,GlowUp,600.89,981.0,250,1,2025-06-06,5.0
1017,Haircare,Beauty & Personal Care,5265,PureGlow Essential Hair Oil,PureGlow,895.85,1173.6,20,0,2025-01-19,4.2
1017,Haircare,Beauty & Personal Care,5266,PureGlow Essential Shampoo,PureGlow,480.06,692.75,20,1,2024-10-13,4.2
1017,Haircare,Beauty & Personal Care,5267,GlowUp Deluxe Conditioner,GlowUp,577.35,925.53,20,1,2025-11-17,3.7
1017,Haircare,Beauty & Personal Care,5268,TrendKart Signature Conditioner,TrendKart,361.5,654.86,100,1,2024-11-27,4.3
1017,Haircare,Beauty & Personal Care,5269,AutoZen Premium Conditioner,AutoZen,1394.82,1894.38,100,1,2023-01-09,4.1
1017,Haircare,Beauty & Personal Care,5270,AutoZen Essential Hair Oil,AutoZen,315.08,419.84,20,1,2025-05-20,2.8
1017,Haircare,Beauty & Personal Care,5271,AutoZen Essential Shampoo,AutoZen,318.4,519.71,5,1,2023-11-15,4.5
1017,Haircare,Beauty & Personal Care,5272,BasicWear Pro Conditioner,BasicWear,262.2,456.57,250,1,2024-12-07,4.6
1017,Haircare,Beauty & Personal Care,5273,TrendKart Premium Conditioner,TrendKart,895.6,1198.69,50,1,2025-09-26,4.0
1017,Haircare,Beauty & Personal Care,5274,NovaHome Ultra Shampoo,NovaHome,296.08,403.88,250,1,2023-05-24,3.7
1017,Haircare,Beauty & Personal Care,5275,NovaHome Deluxe Shampoo,NovaHome,565.62,767.6,20,1,2023-05-03,4.3
1017,Haircare,Beauty & Personal Care,5276,PrimeStyle Essential Shampoo,PrimeStyle,345.82,463.18,100,1,2023-04-24,5.0
1017,Haircare,Beauty & Personal Care,5277,KidJoy Smart Hair Oil,KidJoy,800.06,1027.87,100,1,2024-08-12,4.4
1017,Haircare,Beauty & Personal Care,5278,FitPro Deluxe Shampoo,FitPro,945.64,1194.22,20,1,2023-10-18,4.9
1017,Haircare,Beauty & Personal Care,5279,ChefMate Everyday Hair Oil,ChefMate,552.98,955.41,100,1,2024-10-06,4.5
1018,Makeup,Beauty & Personal Care,5280,ChefMate Pro Lipstick,ChefMate,686.4,867.08,20,1,2025-02-03,5.0
1018,Makeup,Beauty & Personal Care,5281,NovaHome Smart Compact Powder,NovaHome,742.31,1296.44,20,1,2023-08-05,3.7
1018,Makeup,Beauty & Personal Care,5282,TrendKart Premium Compact Powder,TrendKart,665.57,972.85,0,1,2024-11-06,3.0
1018,Makeup,Beauty & Personal Care,5283,BasicWear Everyday Compact Powder,BasicWear,715.05,969.88,50,1,2023-10-09,2.6
1018,Makeup,Beauty & Personal Care,5284,PureGlow Ultra Kajal,PureGlow,1361.01,1801.22,100,1,2024-06-04,4.4
1018,Makeup,Beauty & Personal Care,5285,BasicWear Classic Kajal,BasicWear,456.23,749.82,20,0,2025-08-22,4.1
1018,Makeup,Beauty & Personal Care,5286,KidJoy Ultra Lipstick,KidJoy,767.13,1213.81,50,1,2025-06-20,3.4
1018,Makeup,Beauty & Personal Care,5287,BasicWear Classic Foundation,BasicWear,823.1,1088.81,20,1,2023-04-09,4.1
1018,Makeup,Beauty & Personal Care,5288,HouseCraft Signature Kajal,HouseCraft,628.6,1074.63,5,1,2024-03-27,3.7
1018,Makeup,Beauty & Personal Care,5289,FitPro Deluxe Lipstick,FitPro,426.71,736.94,50,1,2023-10-22,3.9
1018,Makeup,Beauty & Personal Care,5290,PrimeStyle Smart Foundation,PrimeStyle,591.45,913.91,20,1,2023-01-04,4.4
1018,Makeup,Beauty & Personal Care,5291,PureGlow Smart Kajal,PureGlow,1705.8,2447.93,5,0,2025-04-01,4.7
1018,Makeup,Beauty & Personal Care,5292,BasicWear Signature Foundation,BasicWear,720.05,1252.8,100,1,2024-11-09,3.7
1018,Makeup,Beauty & Personal Care,5293,PureGlow Ultra Compact Powder,PureGlow,1493.0,1902.49,20,1,2023-10-06,4.5
1018,Makeup,Beauty & Personal Care,5294,GlowUp Premium Kajal,GlowUp,1509.96,2349.64,50,1,2025-02-28,4.2
1018,Makeup,Beauty & Personal Care,5295,DailyBasics Comfort Compact Powder,DailyBasics,2212.63,2896.63,5,1,2024-08-10,4.2
1018,Makeup,Beauty & Personal Care,5296,KidJoy Everyday Lipstick,KidJoy,680.8,877.97,100,1,2024-03-31,3.8
1018,Makeup,Beauty & Personal Care,5297,PureGlow Premium Kajal,PureGlow,977.54,1579.3,100,1,2023-01-11,3.8
1018,Makeup,Beauty & Personal Care,5298,HouseCraft Comfort Lipstick,HouseCraft,2064.39,2884.46,20,0,2023-03-22,4.4
1018,Makeup,Beauty & Personal Care,5299,ChefMate Premium Lipstick,ChefMate,784.96,1239.33,20,1,2025-07-29,4.2
1019,Fragrances,Beauty & Personal Care,5300,DailyBasics Ultra Perfume,DailyBasics,1213.09,2138.92,100,1,2025-08-20,3.1
1019,Fragrances,Beauty & Personal Care,5301,AutoZen Essential Body Mist,AutoZen,1153.96,1910.56,20,1,2024-08-04,5.0
1019,Fragrances,Beauty & Personal Care,5302,ChefMate Everyday Perfume,ChefMate,1597.26,2721.58,50,1,2025-06-07,4.7
1019,Fragrances,Beauty & Personal Care,5303,TrendKart Premium Body Mist,TrendKart,3189.7,4171.72,250,1,2024-09-12,4.1
1019,Fragrances,Beauty & Personal Care,5304,KidJoy Pro Perfume,KidJoy,2065.17,3370.8,250,1,2023-06-07,3.2
1019,Fragrances,Beauty & Personal Care,5305,BasicWear Classic Perfume,BasicWear,3901.98,5089.9,100,1,2023-05-16,4.9
1019,Fragrances,Beauty & Personal Care,5306,NovaHome Premium Perfume,NovaHome,2327.93,3114.3,20,1,2023-11-25,4.3
1019,Fragrances,Beauty & Personal Care,5307,NovaHome Ultra Perfume,NovaHome,1330.45,2401.78,20,1,2025-08-15,4.8
1019,Fragrances,Beauty & Personal Care,5308,PrimeStyle Premium Deodorant,PrimeStyle,2631.46,3578.12,50,1,2025-04-27,2.4
1019,Fragrances,Beauty & Personal Care,5309,GlowUp Classic Body Mist,GlowUp,1148.45,2029.46,250,1,2025-07-05,3.4
1019,Fragrances,Beauty & Personal Care,5310,KidJoy Everyday Deodorant,KidJoy,889.33,1273.35,100,1,2025-08-15,4.8
1019,Fragrances,Beauty & Personal Care,5311,DailyBasics Smart Deodorant,DailyBasics,1868.58,2376.26,20,1,2023-08-12,4.4
1019,Fragrances,Beauty & Personal Care,5312,TrendKart Smart Perfume,TrendKart,1679.84,2527.93,20,1,2023-09-23,3.3
1019,Fragrances,Beauty & Personal Care,5313,FitPro Premium Perfume,FitPro,851.0,1117.06,50,1,2023-04-20,3.8
1019,Fragrances,Beauty & Personal Care,5314,FitPro Classic Deodorant,FitPro,1487.87,2043.5,5,1,2025-04-10,3.9
1019,Fragrances,Beauty & Personal Care,5315,HouseCraft Classic Deodorant,HouseCraft,1306.01,2071.29,100,1,2025-07-30,5.0
1019,Fragrances,Beauty & Personal Care,5316,PrimeStyle Classic Perfume,PrimeStyle,2519.55,4071.98,20,1,2024-03-08,4.2
1019,Fragrances,Beauty & Personal Care,5317,KidJoy Ultra Body Mist,KidJoy,1708.79,2347.12,50,0,2024-10-23,4.1
1019,Fragrances,Beauty & Personal Care,5318,KidJoy Ultra Deodorant,KidJoy,2188.6,3508.92,20,1,2023-06-14,4.1
1019,Fragrances,Beauty & Personal Care,5319,PureGlow Ultra Body Mist,PureGlow,2210.92,3846.45,50,1,2025-09-17,4.3
1021,Fitness Equipment,Sports & Fitness,5320,GlowUp Smart Yoga Mat,GlowUp,25691.09,33522.95,20,1,2025-07-09,4.0
1021,Fitness Equipment,Sports & Fitness,5321,DailyBasics Comfort Resistance Band,DailyBasics,13418.72,20535.08,20,1,2025-11-05,3.5
1021,Fitness Equipment,Sports & Fitness,5322,PureGlow Signature Resistance Band,PureGlow,6326.42,8637.89,100,1,2025-05-13,5.0
1021,Fitness Equipment,Sports & Fitness,5323,NovaHome Signature Treadmill,NovaHome,13057.84,18230.15,250,1,2025-07-27,4.4
1021,Fitness Equipment,Sports & Fitness,5324,BasicWear Pro Treadmill,BasicWear,27325.34,34999.0,100,1,2023-01-27,4.1
1021,Fitness Equipment,Sports & Fitness,5325,HouseCraft Classic Yoga Mat,HouseCraft,11757.28,20507.81,20,1,2025-02-23,4.8
1021,Fitness Equipment,Sports & Fitness,5326,ChefMate Everyday Yoga Mat,ChefMate,15555.0,26702.54,20,1,2023-12-20,3.4
1021,Fitness Equipment,Sports & Fitness,5327,KidJoy Ultra Yoga Mat,KidJoy,7889.4,11426.94,100,1,2025-09-18,4.3
1021,Fitness Equipment,Sports & Fitness,5328,NovaHome Signature Yoga Mat,NovaHome,20316.97,26440.55,100,1,2025-05-04,4.4
1021,Fitness Equipment,Sports & Fitness,5329,TrendKart Premium Resistance Band,TrendKart,14973.02,21386.89,100,1,2025-07-09,3.4
1021,Fitness Equipment,Sports & Fitness,5330,AutoZen Classic Treadmill,AutoZen,6882.35,10168.16,100,1,2025-05-13,4.9
1021,Fitness Equipment,Sports & Fitness,5331,DailyBasics Comfort Dumbbell Set,DailyBasics,8243.79,10821.2,20,1,2023-10-12,4.1
1021,Fitness Equipment,Sports & Fitness,5332,NovaHome Smart Treadmill,NovaHome,15155.47,26187.85,50,1,2025-04-18,3.6
1021,Fitness Equipment,Sports & Fitness,5333,DailyBasics Ultra Treadmill,DailyBasics,6444.87,8572.52,20,1,2023-04-26,3.3
1021,Fitness Equipment,Sports & Fitness,5334,BasicWear Ultra Yoga Mat,BasicWear,20310.56,26817.39,50,1,2025-07-17,4.7
1021,Fitness Equipment,Sports & Fitness,5335,PrimeStyle Premium Treadmill,PrimeStyle,11919.46,19277.25,50,1,2025-07-03,3.9
1021,Fitness Equipment,Sports & Fitness,5336,NovaHome Everyday Treadmill,NovaHome,3248.49,5890.0,50,1,2023-08-25,3.1
1021,Fitness Equipment,Sports & Fitness,5337,BasicWear Ultra Dumbbell Set,BasicWear,15328.26,23574.83,100,1,2025-05-19,4.4
1021,Fitness Equipment,Sports & Fitness,5338,HouseCraft Premium Dumbbell Set,HouseCraft,12701.23,17244.74,20,1,2024-05-05,4.3
1021,Fitness Equipment,Sports & Fitness,5339,PureGlow Signature Dumbbell Set,PureGlow,5369.32,8093.5,50,1,2023-11-22,3.9
1022,Sportswear,Sports & Fitness,5340,TrendKart Everyday Track Suit,TrendKart,638.32,873.93,100,1,2025-04-27,3.4
1022,Sportswear,Sports & Fitness,5341,HouseCraft Ultra Gym Shorts,HouseCraft,1747.9,2267.54,100,1,2023-08-31,3.2
1022,Sportswear,Sports & Fitness,5342,ChefMate Pro Track Suit,ChefMate,617.53,876.6,20,1,2023-01-26,4.0
1022,Sportswear,Sports & Fitness,5343,TrendKart Classic Gym Shorts,TrendKart,997.89,1510.17,100,1,2023-07-25,3.3
1022,Sportswear,Sports & Fitness,5344,AutoZen Comfort Sports T-Shirt,AutoZen,426.69,646.0,250,1,2023-12-16,4.4
1022,Sportswear,Sports & Fitness,5345,ChefMate Essential Sports T-Shirt,ChefMate,1086.56,1602.39,5,1,2025-07-09,4.9
1022,Sportswear,Sports & Fitness,5346,HouseCraft Signature Sports T-Shirt,HouseCraft,945.5,1523.01,100,1,2025-10-26,4.4
1022,Sportswear,Sports & Fitness,5347,FitPro Ultra Gym Shorts,FitPro,687.58,1008.58,50,1,2023-10-25,3.7
1022,Sportswear,Sports & Fitness,5348,DailyBasics Premium Sports T-Shirt,DailyBasics,499.08,769.21,100,1,2024-11-14,3.7
1022,Sportswear,Sports & Fitness,5349,Urbanic Premium Gym Shorts,Urbanic,743.1,1236.23,100,1,2024-03-01,4.8
1022,Sportswear,Sports & Fitness,5350,ChefMate Pro Track Suit,ChefMate,579.21,943.52,50,1,2025-11-10,5.0
1022,Sportswear,Sports & Fitness,5351,Urbanic Classic Sports T-Shirt,Urbanic,1326.33,1966.84,20,1,2024-07-25,4.3
1022,Sportswear,Sports & Fitness,5352,PrimeStyle Pro Sports T-Shirt,PrimeStyle,944.61,1464.4,50,1,2025-09-27,4.0
1022,Sportswear,Sports & Fitness,5353,KidJoy Essential Gym Shorts,KidJoy,747.71,1084.14,50,1,2023-05-03,3.3
1022,Sportswear,Sports & Fitness,5354,HouseCraft Everyday Gym Shorts,HouseCraft,622.38,958.58,50,1,2025-10-30,5.0
1022,Sportswear,Sports & Fitness,5355,PureGlow Premium Gym Shorts,PureGlow,1056.2,1904.14,20,1,2023-07-10,5.0
1022,Sportswear,Sports & Fitness,5356,AutoZen Everyday Track Suit,AutoZen,704.06,1071.11,20,1,2025-10-22,3.5
1022,Sportswear,Sports & Fitness,5357,TrendKart Signature Sports T-Shirt,TrendKart,843.47,1457.29,5,1,2023-10-10,3.6
1022,Sportswear,Sports & Fitness,5358,PrimeStyle Everyday Track Suit,PrimeStyle,1208.27,1610.32,100,1,2023-04-26,3.2
1022,Sportswear,Sports & Fitness,5359,GlowUp Comfort Gym Shorts,GlowUp,412.36,528.7,20,1,2024-04-07,4.3
1023,Outdoor Gear,Sports & Fitness,5360,HouseCraft Signature Camping Tent,HouseCraft,7282.3,11921.99,50,1,2025-02-14,4.4
1023,Outdoor Gear,Sports & Fitness,5361,KidJoy Signature Water Bottle,KidJoy,3890.54,6829.57,20,1,2023-12-01,4.1
1023,Outdoor Gear,Sports & Fitness,5362,DailyBasics Everyday Hiking Backpack,DailyBasics,3560.56,5622.52,5,1,2024-10-07,3.3
1023,Outdoor Gear,Sports & Fitness,5363,KidJoy Classic Camping Tent,KidJoy,2533.13,3576.32,100,1,2024-06-28,4.8
1023,Outdoor Gear,Sports & Fitness,5364,DailyBasics Smart Water Bottle,DailyBasics,2323.23,2992.0,250,1,2024-02-15,3.9
1023,Outdoor Gear,Sports & Fitness,5365,GlowUp Everyday Hiking Backpack,GlowUp,7480.97,9474.91,50,1,2024-09-06,4.2
1023,Outdoor Gear,Sports & Fitness,5366,DailyBasics Pro Water Bottle,DailyBasics,3273.82,5686.66,20,1,2023-09-29,3.9
1023,Outdoor Gear,Sports & Fitness,5367,PrimeStyle Essential Hiking Backpack,PrimeStyle,5156.9,7360.69,5,1,2025-01-24,4.7
1023,Outdoor Gear,Sports & Fitness,5368,PrimeStyle Classic Water Bottle,PrimeStyle,2747.31,3487.22,5,0,2023-01-02,3.3
1023,Outdoor Gear,Sports & Fitness,5369,FitPro Comfort Water Bottle,FitPro,1523.5,2062.66,50,1,2025-09-12,4.4
1023,Outdoor Gear,Sports & Fitness,5370,BasicWear Comfort Water Bottle,BasicWear,4900.11,6273.84,250,1,2024-07-27,5.0
1023,Outdoor Gear,Sports & Fitness,5371,NovaHome Ultra Water Bottle,NovaHome,4122.75,5381.75,50,1,2025-02-05,4.0
1023,Outdoor Gear,Sports & Fitness,5372,PrimeStyle Everyday Water Bottle,PrimeStyle,3896.93,5904.97,100,1,2025-03-01,4.3
1023,Outdoor Gear,Sports & Fitness,5373,BasicWear Comfort Hiking Backpack,BasicWear,2961.64,4733.28,20,1,2024-12-15,3.6
1023,Outdoor Gear,Sports & Fitness,5374,Urbanic Ultra Hiking Backpack,Urbanic,3342.6,5239.31,50,1,2024-01-23,4.1
1023,Outdoor Gear,Sports & Fitness,5375,FitPro Deluxe Camping Tent,FitPro,3382.36,5101.76,50,1,2023-03-16,4.6
1023,Outdoor Gear,Sports & Fitness,5376,TrendKart Everyday Camping Tent,TrendKart,2955.66,5192.81,50,1,2024-12-08,3.3
1023,Outdoor Gear,Sports & Fitness,5377,AutoZen Ultra Camping Tent,AutoZen,2577.74,3808.91,0,1,2023-12-18,4.0
1023,Outdoor Gear,Sports & Fitness,5378,KidJoy Ultra Hiking Backpack,KidJoy,4190.73,5314.42,250,1,2023-12-01,4.4
1023,Outdoor Gear,Sports & Fitness,5379,FitPro Premium Water Bottle,FitPro,4146.89,5335.25,50,1,2025-06-22,2.9
1025,Fiction,Books & Stationery,5380,NovaHome Essential Mystery Book,NovaHome,133.79,190.79,50,1,2025-02-05,4.5
1025,Fiction,Books & Stationery,5381,Urbanic Pro Mystery Book,Urbanic,208.05,313.97,5,0,2023-11-16,5.0
1025,Fiction,Books & Stationery,5382,KidJoy Classic Short Story Collection,KidJoy,267.74,376.29,250,1,2023-11-26,3.9
1025,Fiction,Books & Stationery,5383,GlowUp Essential Novel,GlowUp,169.52,257.06,100,1,2024-03-10,3.9
1025,Fiction,Books & Stationery,5384,KidJoy Smart Short Story Collection,KidJoy,265.91,378.54,100,1,2024-03-04,4.1
1025,Fiction,Books & Stationery,5385,TrendKart Everyday Short Story Collection,TrendKart,363.28,561.61,50,1,2023-11-11,3.2
1025,Fiction,Books & Stationery,5386,Urbanic Ultra Short Story Collection,Urbanic,131.8,176.37,50,1,2023-05-16,4.0
1025,Fiction,Books & Stationery,5387,HouseCraft Everyday Mystery Book,HouseCraft,289.62,457.95,100,1,2024-03-23,4.6
1025,Fiction,Books & Stationery,5388,TrendKart Signature Mystery Book,TrendKart,160.51,261.85,0,1,2025-09-28,2.5
1025,Fiction,Books & Stationery,5389,PrimeStyle Ultra Mystery Book,PrimeStyle,168.37,265.84,50,1,2024-12-22,4.3
1025,Fiction,Books & Stationery,5390,NovaHome Pro Mystery Book,NovaHome,217.56,346.67,20,1,2025-08-19,4.4
1025,Fiction,Books & Stationery,5391,PrimeStyle Signature Mystery Book,PrimeStyle,444.02,635.44,5,1,2024-10-17,4.0
1025,Fiction,Books & Stationery,5392,KidJoy Deluxe Novel,KidJoy,180.3,279.89,100,1,2023-11-17,3.6
1025,Fiction,Books & Stationery,5393,BasicWear Pro Short Story Collection,BasicWear,127.67,175.93,50,1,2024-08-06,3.1
1025,Fiction,Books & Stationery,5394,HouseCraft Smart Mystery Book,HouseCraft,177.88,250.01,100,1,2023-01-01,4.7
1025,Fiction,Books & Stationery,5395,NovaHome Smart Short Story Collection,NovaHome,271.89,490.29,5,1,2023-11-02,3.8
1025,Fiction,Books & Stationery,5396,DailyBasics Pro Short Story Collection,DailyBasics,571.25,899.0,100,1,2024-04-02,3.7
1025,Fiction,Books & Stationery,5397,DailyBasics Essential Short Story Collection,DailyBasics,535.8,669.75,5,1,2024-09-09,5.0
1025,Fiction,Books & Stationery,5398,TrendKart Classic Novel,TrendKart,334.63,439.66,50,1,2024-11-28,3.7
1025,Fiction,Books & Stationery,5399,ChefMate Smart Novel,ChefMate,199.33,291.01,5,1,2024-05-10,4.2
1026,Non-Fiction,Books & Stationery,5400,Urbanic Smart History Book,Urbanic,206.49,288.6,20,1,2024-04-15,3.5
1026,Non-Fiction,Books & Stationery,5401,AutoZen Pro History Book,AutoZen,216.02,335.34,20,1,2023-08-16,4.4
1026,Non-Fiction,Books & Stationery,5402,GlowUp Pro Biography,GlowUp,760.58,1023.97,20,1,2024-05-18,4.5
1026,Non-Fiction,Books & Stationery,5403,Urbanic Comfort Biography,Urbanic,607.89,931.33,50,1,2025-08-17,3.6
1026,Non-Fiction,Books & Stationery,5404,FitPro Essential History Book,FitPro,338.44,481.67,50,1,2025-04-27,3.9
1026,Non-Fiction,Books & Stationery,5405,DailyBasics Comfort History Book,DailyBasics,485.9,710.9,5,0,2023-06-30,5.0
1026,Non-Fiction,Books & Stationery,5406,DailyBasics Comfort Self-Help Book,DailyBasics,263.38,410.28,250,1,2023-04-01,4.7
1026,Non-Fiction,Books & Stationery,5407,FitPro Comfort History Book,FitPro,902.26,1215.4,100,1,2024-07-02,4.4
1026,Non-Fiction,Books & Stationery,5408,KidJoy Smart Self-Help Book,KidJoy,308.73,471.59,250,1,2024-11-05,3.6
1026,Non-Fiction,Books & Stationery,5409,ChefMate Essential Biography,ChefMate,235.37,335.69,50,1,2023-12-23,2.9
1026,Non-Fiction,Books & Stationery,5410,BasicWear Premium Self-Help Book,BasicWear,339.58,506.72,100,1,2025-05-21,3.9
1026,Non-Fiction,Books & Stationery,5411,HouseCraft Smart Self-Help Book,HouseCraft,633.44,870.29,100,1,2025-03-10,3.8
1026,Non-Fiction,Books & Stationery,5412,TrendKart Classic History Book,TrendKart,297.26,520.63,100,1,2024-12-17,4.3
1026,Non-Fiction,Books & Stationery,5413,FitPro Deluxe Biography,FitPro,561.66,723.49,100,1,2023-08-28,4.5
1026,Non-Fiction,Books & Stationery,5414,HouseCraft Signature Biography,HouseCraft,487.4,619.62,250,0,2023-08-01,3.3
1026,Non-Fiction,Books & Stationery,5415,NovaHome Comfort Biography,NovaHome,540.95,691.21,100,1,2023-01-27,3.7
1026,Non-Fiction,Books & Stationery,5416,PureGlow Premium Self-Help Book,PureGlow,710.12,1051.25,100,1,2023-09-18,4.1
1026,Non-Fiction,Books & Stationery,5417,HouseCraft Signature Biography,HouseCraft,410.96,638.4,20,1,2024-05-21,5.0
1026,Non-Fiction,Books & Stationery,5418,HouseCraft Everyday Biography,HouseCraft,626.75,824.9,50,1,2025-06-23,4.3
1026,Non-Fiction,Books & Stationery,5419,ChefMate Everyday History Book,ChefMate,309.76,528.14,0,1,2023-03-19,3.4
1027,Office Supplies,Books & Stationery,5420,FitPro Deluxe Notebook Set,FitPro,662.61,915.18,100,1,2024-03-17,3.6
